indicator,order,level,outcome,eng_var,top_var,term,estimate,std_error,t_value,pvalue,lower,upper,status,model_fe_type,n,r2
cit,last,5,ai_use_intro_discussion,english_last,last_cumulative_cits_top5,log_paper_authors_count,-0.0051675632795879665,0.00086383277998297,-5.98213381030741,2.3136836890813584e-09,-0.006860944681140321,-0.003474181878035612,success,journal + subfield,2019216,0.19361728695330538
cit,last,5,ai_use_intro_discussion,english_last,last_cumulative_cits_top5,log_paper_ref_count,0.03474990412866171,0.0013280717804050133,26.16568218779881,0.0,0.032146469638819,0.03735333861850442,success,journal + subfield,2019216,0.19361728695330538
cit,last,5,ai_use_intro_discussion,english_last,last_cumulative_cits_top5,log_sentences_count,-0.03226786691376543,0.0015352647442625018,-21.01778669402456,0.0,-0.03527746416989688,-0.029258269657633975,success,journal + subfield,2019216,0.19361728695330538
cit,last,5,ai_use_intro_discussion,english_last,last_cumulative_cits_top5,post_gpt,0.08236178854983017,0.0018071297140236705,45.57602473728755,0.0,0.07881925124535252,0.08590432585430782,success,journal + subfield,2019216,0.19361728695330538
cit,last,5,ai_use_intro_discussion,english_last,last_cumulative_cits_top5,post_gpt:last_cumulative_cits_top5,-0.021566108200565457,0.0013880438855935367,-15.53705068290665,0.0,-0.02428710670267011,-0.018845109698460805,success,journal + subfield,2019216,0.19361728695330538
cit,last,10,ai_use_intro_discussion,english_last,last_cumulative_cits_top10,english_last,0.008270108762267294,0.0009230277291675114,8.95976198865249,0.0,0.00646068681636686,0.010079530708167729,success,journal + subfield,2019216,0.1942233653752038
cit,last,10,ai_use_intro_discussion,english_last,last_cumulative_cits_top10,english_last:last_cumulative_cits_top10,0.002388430819524136,0.000913198693704222,2.6154557994776657,0.008930451546352192,0.00059827684565998,0.004178584793388292,success,journal + subfield,2019216,0.1942233653752038
cit,last,10,ai_use_intro_discussion,english_last,last_cumulative_cits_top10,english_last:post_gpt,-0.011273920595407598,0.0030880073918931866,-3.6508722825614144,0.00026330582249833867,-0.017327377244032584,-0.005220463946782611,success,journal + subfield,2019216,0.1942233653752038
cit,last,10,ai_use_intro_discussion,english_last,last_cumulative_cits_top10,english_last:post_gpt:last_cumulative_cits_top10,-0.004741213073967827,0.002663638406183688,-1.7799762396281,0.07512432282755621,-0.00996277428582753,0.00048034813789187697,success,journal + subfield,2019216,0.1942233653752038
cit,last,10,ai_use_intro_discussion,english_last,last_cumulative_cits_top10,last_cumulative_cits_top10,0.0005874755123516222,0.0005345429226329572,1.0990240212290887,0.2717963491396087,-0.00046039516874933596,0.0016353461934525805,success,journal + subfield,2019216,0.1942233653752038
cit,last,10,ai_use_intro_discussion,english_last,last_cumulative_cits_top10,log_paper_authors_count,-0.005080737957372619,0.0008583725506992708,-5.919035916553494,3.395304037923097e-09,-0.006763415608232149,-0.0033980603065130893,success,journal + subfield,2019216,0.1942233653752038
cit,last,10,ai_use_intro_discussion,english_last,last_cumulative_cits_top10,log_paper_ref_count,0.034871559839430584,0.0013212221859380377,26.393410745424752,0.0,0.03228155268893795,0.037461566989923215,success,journal + subfield,2019216,0.1942233653752038
cit,last,10,ai_use_intro_discussion,english_last,last_cumulative_cits_top10,log_sentences_count,-0.032247970433735736,0.0015353445725842458,-21.003734933231907,0.0,-0.035257724178250696,-0.029238216689220775,success,journal + subfield,2019216,0.1942233653752038
cit,last,10,ai_use_intro_discussion,english_last,last_cumulative_cits_top10,post_gpt,0.08633224677067115,0.0019821500054118648,43.55485030646429,0.0,0.08244661516229722,0.09021787837904509,success,journal + subfield,2019216,0.1942233653752038
cit,last,10,ai_use_intro_discussion,english_last,last_cumulative_cits_top10,post_gpt:last_cumulative_cits_top10,-0.022121509959470192,0.0014329742200018395,-15.437479370314,0.0,-0.024930585916396655,-0.01931243400254373,success,journal + subfield,2019216,0.1942233653752038
cit,last,20,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,english_last,0.007761245965926485,0.0010864727440387926,7.143525696811561,1.0038636588660665e-12,0.005631420864724474,0.009891071067128495,success,journal + subfield,2019216,0.1944249489209393
cit,last,20,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,english_last:last_cumulative_cits_top20,0.002656260288337338,0.0010679535803329288,2.487243207246202,0.012897435059882056,0.0005627385181948773,0.004749782058479798,success,journal + subfield,2019216,0.1944249489209393
cit,last,20,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,english_last:post_gpt,-0.010550722844101162,0.0038188389516072554,-2.762809057360385,0.005745973952761663,-0.018036837062066945,-0.0030646086261353804,success,journal + subfield,2019216,0.1944249489209393
cit,last,20,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,english_last:post_gpt:last_cumulative_cits_top20,-0.0053467890590362995,0.0031248075658769094,-1.7110778652175465,0.0871121724363797,-0.011472385514857717,0.0007788073967851172,success,journal + subfield,2019216,0.1944249489209393
cit,last,20,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,last_cumulative_cits_top20,8.990122078460114e-05,0.0005813565553191369,0.1546404181083839,0.8771093761390263,-0.0010497387665603767,0.0012295412081295791,success,journal + subfield,2019216,0.1944249489209393
cit,last,20,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,log_paper_authors_count,-0.005082836904259669,0.0008575933519022219,-5.926861364987804,3.2382481141013386e-09,-0.00676398708269443,-0.0034016867258249077,success,journal + subfield,2019216,0.1944249489209393
cit,last,20,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,log_paper_ref_count,0.03493450346880675,0.0013156837632115497,26.55235585147949,0.0,0.0323553533525183,0.037513653585095195,success,journal + subfield,2019216,0.1944249489209393
cit,last,20,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,log_sentences_count,-0.03216285848706882,0.0015361772676000642,-20.936944690840363,0.0,-0.03517424457326567,-0.029151472400871965,success,journal + subfield,2019216,0.1944249489209393
cit,last,20,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,post_gpt,0.09205825655138326,0.0022748220373928736,40.468333363294356,0.0,0.08759889656965339,0.09651761653311314,success,journal + subfield,2019216,0.1944249489209393
cit,last,20,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,post_gpt:last_cumulative_cits_top20,-0.023685723285220492,0.0015645887130871356,-15.138625945016248,0.0,-0.026752804657002565,-0.02061864191343842,success,journal + subfield,2019216,0.1944249489209393
ins,first,100,ai_use_intro_discussion,english_first,first_top100_ins,english_first,0.008677433387995148,0.0007994534583514222,10.854207080283514,0.0,0.0071102570950747545,0.010244609680915541,success,journal + subfield,1999465,0.19304188577217385
ins,first,100,ai_use_intro_discussion,english_first,first_top100_ins,english_first:first_top100_ins,0.0035846620564295513,0.0008149856186876863,4.398435965289399,1.1068005409731185e-05,0.0019870379204201716,0.005182286192438931,success,journal + subfield,1999465,0.19304188577217385
ins,first,100,ai_use_intro_discussion,english_first,first_top100_ins,english_first:post_gpt,-0.01165362190225605,0.002328112534361452,-5.005609363918644,5.707251407027769e-07,-0.016217443264197367,-0.007089800540314735,success,journal + subfield,1999465,0.19304188577217385
ins,first,100,ai_use_intro_discussion,english_first,first_top100_ins,english_first:post_gpt:first_top100_ins,-0.009196169940784059,0.002053200430109991,-4.478944094265271,7.622762555392626e-06,-0.013221078464311753,-0.005171261417256364,success,journal + subfield,1999465,0.19304188577217385
ins,first,100,ai_use_intro_discussion,english_first,first_top100_ins,first_top100_ins,0.005246307023013825,0.0007789860408281137,6.734789518739839,1.7746026870213427e-11,0.003719253205247867,0.006773360840779783,success,journal + subfield,1999465,0.19304188577217385
ins,first,100,ai_use_intro_discussion,english_first,first_top100_ins,log_paper_authors_count,-0.005777167630593197,0.0007900585072513185,-7.312328868772593,2.922107000813412e-13,-0.007325926910636329,-0.004228408350550065,success,journal + subfield,1999465,0.19304188577217385
ins,first,100,ai_use_intro_discussion,english_first,first_top100_ins,log_paper_ref_count,0.03437478166898758,0.0013273120634884393,25.898040569784197,0.0,0.03177283908249126,0.0369767242554839,success,journal + subfield,1999465,0.19304188577217385
ins,first,100,ai_use_intro_discussion,english_first,first_top100_ins,log_sentences_count,-0.03203514294202524,0.0015238265793657093,-21.022827253321584,0.0,-0.035022314821459594,-0.02904797106259088,success,journal + subfield,1999465,0.19304188577217385
ins,first,100,ai_use_intro_discussion,english_first,first_top100_ins,post_gpt,0.07879094312051044,0.0017288159562885833,45.57509018464787,0.0,0.0754019285966318,0.08217995764438907,success,journal + subfield,1999465,0.19304188577217385
ins,first,100,ai_use_intro_discussion,english_first,first_top100_ins,post_gpt:first_top100_ins,-0.0199246892281877,0.0015780055836734771,-12.626501093744254,0.0,-0.023018068730139896,-0.016831309726235505,success,journal + subfield,1999465,0.19304188577217385
ins,first,200,ai_use_intro_discussion,english_first,first_top200_ins,english_first,0.008510953956327255,0.0008049564622777235,10.573185451849733,0.0,0.006932990071955408,0.010088917840699103,success,journal + subfield,1999465,0.19343411134893984
ins,first,200,ai_use_intro_discussion,english_first,first_top200_ins,english_first:first_top200_ins,0.0035487001215654583,0.0007653038467618101,4.636981947210753,3.6007625294764978e-06,0.002048467640241104,0.005048932602889813,success,journal + subfield,1999465,0.19343411134893984
ins,first,200,ai_use_intro_discussion,english_first,first_top200_ins,english_first:post_gpt,-0.01105771578012957,0.002467129105458577,-4.482017481640557,7.5140938673445845e-06,-0.015894052661605644,-0.006221378898653497,success,journal + subfield,1999465,0.19343411134893984
ins,first,200,ai_use_intro_discussion,english_first,first_top200_ins,english_first:post_gpt:first_top200_ins,-0.009271455277287366,0.0020652767295102088,-4.4892072548002515,7.265635530107062e-06,-0.013320037086518594,-0.005222873468056138,success,journal + subfield,1999465,0.19343411134893984
ins,first,200,ai_use_intro_discussion,english_first,first_top200_ins,first_top200_ins,0.0033192230511383826,0.0006466849857881569,5.132673750099564,2.935009619786655e-07,0.0020515202622797698,0.004586925839996996,success,journal + subfield,1999465,0.19343411134893984
ins,first,200,ai_use_intro_discussion,english_first,first_top200_ins,log_paper_authors_count,-0.005758946779248883,0.0007864560430607401,-7.322655639895826,2.708944180085382e-13,-0.0073006441141386215,-0.004217249444359145,success,journal + subfield,1999465,0.19343411134893984
ins,first,200,ai_use_intro_discussion,english_first,first_top200_ins,log_paper_ref_count,0.034429610022494665,0.0013213045100758916,26.05728638625258,0.0,0.03183944410065374,0.037019775944335594,success,journal + subfield,1999465,0.19343411134893984
ins,first,200,ai_use_intro_discussion,english_first,first_top200_ins,log_sentences_count,-0.03205031250566817,0.0015262101423977447,-20.999934160649524,0.0,-0.03504215690660765,-0.029058468104728695,success,journal + subfield,1999465,0.19343411134893984
ins,first,200,ai_use_intro_discussion,english_first,first_top200_ins,post_gpt,0.0803750459692408,0.0018184005563516657,44.20095764296326,0.0,0.07681041789342492,0.08393967404505669,success,journal + subfield,1999465,0.19343411134893984
ins,first,200,ai_use_intro_discussion,english_first,first_top200_ins,post_gpt:first_top200_ins,-0.018088283224907166,0.0014852229352542946,-12.178833759936621,0.0,-0.02099978001001333,-0.015176786439801002,success,journal + subfield,1999465,0.19343411134893984
ins,first,300,ai_use_intro_discussion,english_first,first_top300_ins,english_first,0.008185411411804467,0.0007877784896795188,10.390498749381221,0.0,0.006641121672106228,0.009729701151502707,success,journal + subfield,1999465,0.19365921958744914
ins,first,300,ai_use_intro_discussion,english_first,first_top300_ins,english_first:first_top300_ins,0.003670307510453128,0.0007013399183968755,5.233279062230944,1.7146419373226252e-07,0.0022954641322571754,0.0050451508886490805,success,journal + subfield,1999465,0.19365921958744914
ins,first,300,ai_use_intro_discussion,english_first,first_top300_ins,english_first:post_gpt,-0.01055994242801613,0.0025505790603139182,-4.140213723355998,3.5113780081585944e-05,-0.015559867057507271,-0.005560017798524989,success,journal + subfield,1999465,0.19365921958744914
ins,first,300,ai_use_intro_discussion,english_first,first_top300_ins,english_first:post_gpt:first_top300_ins,-0.008291004851156154,0.0019906122727030317,-4.16505261463996,3.1509473848556624e-05,-0.01219322120857824,-0.004388788493734067,success,journal + subfield,1999465,0.19365921958744914
ins,first,300,ai_use_intro_discussion,english_first,first_top300_ins,first_top300_ins,0.0031501918641690806,0.0005985179939927756,5.263320227273075,1.4576470896976446e-07,0.0019769112919566685,0.004323472436381493,success,journal + subfield,1999465,0.19365921958744914
ins,first,300,ai_use_intro_discussion,english_first,first_top300_ins,log_paper_authors_count,-0.005735407363664937,0.0007838962832200953,-7.316538535053369,2.8332891588433995e-13,-0.007272086776753323,-0.004198727950576552,success,journal + subfield,1999465,0.19365921958744914
ins,first,300,ai_use_intro_discussion,english_first,first_top300_ins,log_paper_ref_count,0.03448408939966895,0.001316446193536947,26.194833916469623,0.0,0.031903447282402006,0.0370647315169359,success,journal + subfield,1999465,0.19365921958744914
ins,first,300,ai_use_intro_discussion,english_first,first_top300_ins,log_sentences_count,-0.03201452584497874,0.0015310452336874808,-20.910241670569476,0.0,-0.03501584852181311,-0.029013203168144375,success,journal + subfield,1999465,0.19365921958744914
ins,first,300,ai_use_intro_discussion,english_first,first_top300_ins,post_gpt,0.08161111568719356,0.0019296218754329532,42.293838355704956,0.0,0.07782845939133474,0.08539377198305238,success,journal + subfield,1999465,0.19365921958744914
ins,first,300,ai_use_intro_discussion,english_first,first_top300_ins,post_gpt:first_top300_ins,-0.018499992388460687,0.001684392142498441,-10.983186113074503,0.0,-0.0218019224834889,-0.015198062293432473,success,journal + subfield,1999465,0.19365921958744914
ins,last,100,ai_use_intro_discussion,english_last,last_top100_ins,english_last,0.008304180556139894,0.0008137361946732865,10.205003305123974,0.0,0.006709001519961172,0.009899359592318616,success,journal + subfield,1949124,0.1924620740950872
ins,last,100,ai_use_intro_discussion,english_last,last_top100_ins,english_last:last_top100_ins,0.0032879191094646212,0.0007889575172322369,4.1674222472701175,3.1190246835288704e-05,0.0017413140792806388,0.004834524139648603,success,journal + subfield,1949124,0.1924620740950872
ins,last,100,ai_use_intro_discussion,english_last,last_top100_ins,english_last:post_gpt,-0.011938622749743468,0.0024210605548833156,-4.931154128162175,8.369439103983467e-07,-0.016684663380294118,-0.00719258211919282,success,journal + subfield,1949124,0.1924620740950872
ins,last,100,ai_use_intro_discussion,english_last,last_top100_ins,english_last:post_gpt:last_top100_ins,-0.008104421840208828,0.0022782172339636825,-3.557352529595526,0.0003771759717832168,-0.01257044460688575,-0.003638399073531906,success,journal + subfield,1949124,0.1924620740950872
ins,last,100,ai_use_intro_discussion,english_last,last_top100_ins,last_top100_ins,0.004939669397260035,0.000704923014361953,7.007388461747241,2.6627589022609754e-12,0.0035577984395824356,0.006321540354937634,success,journal + subfield,1949124,0.1924620740950872
ins,last,100,ai_use_intro_discussion,english_last,last_top100_ins,log_paper_authors_count,-0.005559912707996705,0.0009048244074689965,-6.14474218655205,8.464253742346273e-10,-0.007333653308040779,-0.00378617210795263,success,journal + subfield,1949124,0.1924620740950872
ins,last,100,ai_use_intro_discussion,english_last,last_top100_ins,log_paper_ref_count,0.03467166024006433,0.0013446281959819922,25.785313995102825,0.0,0.03203576580188407,0.03730755467824459,success,journal + subfield,1949124,0.1924620740950872
ins,last,100,ai_use_intro_discussion,english_last,last_top100_ins,log_sentences_count,-0.03213699517666118,0.001553954751276257,-20.6807792506617,0.0,-0.035183235541330536,-0.029090754811991824,success,journal + subfield,1949124,0.1924620740950872
ins,last,100,ai_use_intro_discussion,english_last,last_top100_ins,post_gpt,0.07889423692867431,0.0016912993141391715,46.64711696452705,0.0,0.07557875799646156,0.08220971586088706,success,journal + subfield,1949124,0.1924620740950872
ins,last,100,ai_use_intro_discussion,english_last,last_top100_ins,post_gpt:last_top100_ins,-0.019248654988493954,0.0014653887653586087,-13.135527884153962,0.0,-0.02212127814776045,-0.016376031829227457,success,journal + subfield,1949124,0.1924620740950872
ins,last,200,ai_use_intro_discussion,english_last,last_top200_ins,english_last,0.00824359996899827,0.0008082379121284786,10.199472018441837,0.0,0.0066591992969968795,0.00982800064099966,success,journal + subfield,1949124,0.19282331135362885
ins,last,200,ai_use_intro_discussion,english_last,last_top200_ins,english_last:last_top200_ins,0.003152306101765594,0.0007760837191129289,4.061811920714829,4.92434987615642e-05,0.0016309377674670173,0.00467367443606417,success,journal + subfield,1949124,0.19282331135362885
ins,last,200,ai_use_intro_discussion,english_last,last_top200_ins,english_last:post_gpt,-0.011649782393849258,0.0026008826333181107,-4.479164974463647,7.616707670576872e-06,-0.016748330890756325,-0.006551233896942192,success,journal + subfield,1949124,0.19282331135362885
ins,last,200,ai_use_intro_discussion,english_last,last_top200_ins,english_last:post_gpt:last_top200_ins,-0.00777283304448831,0.002317638508588059,-3.3537728233656416,0.0008015581129909854,-0.012316133915877655,-0.003229532173098966,success,journal + subfield,1949124,0.19282331135362885
ins,last,200,ai_use_intro_discussion,english_last,last_top200_ins,last_top200_ins,0.0031692224216284984,0.0005968877659237552,5.309578454374496,1.1337719918458333e-07,0.001999134551154198,0.004339310292102799,success,journal + subfield,1949124,0.19282331135362885
ins,last,200,ai_use_intro_discussion,english_last,last_top200_ins,log_paper_authors_count,-0.005534335092445465,0.0009015027417800965,-6.139010827096802,8.773555215668694e-10,-0.0073015641823627785,-0.0037671060025281514,success,journal + subfield,1949124,0.19282331135362885
ins,last,200,ai_use_intro_discussion,english_last,last_top200_ins,log_paper_ref_count,0.034728172743841594,0.0013382620565810745,25.950203529317275,0.0,0.03210475794240382,0.03735158754527937,success,journal + subfield,1949124,0.19282331135362885
ins,last,200,ai_use_intro_discussion,english_last,last_top200_ins,log_sentences_count,-0.03215862630061622,0.0015575630900241234,-20.64675678730815,0.0,-0.0352119401448281,-0.02910531245640435,success,journal + subfield,1949124,0.19282331135362885
ins,last,200,ai_use_intro_discussion,english_last,last_top200_ins,post_gpt,0.08056701656444482,0.0017846387959578058,45.14471877834805,0.0,0.07706856287257466,0.08406547025631497,success,journal + subfield,1949124,0.19282331135362885
ins,last,200,ai_use_intro_discussion,english_last,last_top200_ins,post_gpt:last_top200_ins,-0.01779890261219731,0.0013859529119608018,-12.842357383567954,0.0,-0.02051580649918537,-0.015081998725209248,success,journal + subfield,1949124,0.19282331135362885
ins,last,300,ai_use_intro_discussion,english_last,last_top300_ins,english_last,0.0078076652113429155,0.0007920734833449845,9.857248570385885,0.0,0.006254951906938079,0.00936037851574775,success,journal + subfield,1949124,0.19307149616353025
ins,last,300,ai_use_intro_discussion,english_last,last_top300_ins,english_last:last_top300_ins,0.00364770033873681,0.000737866547855647,4.94357733026058,7.854884183089439e-07,0.002201249687602302,0.005094150989871318,success,journal + subfield,1949124,0.19307149616353025
ins,last,300,ai_use_intro_discussion,english_last,last_top300_ins,english_last:post_gpt,-0.011390439907812208,0.0027090438330520145,-4.2045978617406545,2.6491854228982703e-05,-0.016701018396100862,-0.006079861419523554,success,journal + subfield,1949124,0.19307149616353025
ins,last,300,ai_use_intro_discussion,english_last,last_top300_ins,english_last:post_gpt:last_top300_ins,-0.00639692208923327,0.002246187558731826,-2.847902021523485,0.0044141155772339236,-0.010800156612250976,-0.001993687566215565,success,journal + subfield,1949124,0.19307149616353025
ins,last,300,ai_use_intro_discussion,english_last,last_top300_ins,last_top300_ins,0.0029418675873470004,0.000555483474863975,5.296048794372138,1.220650192035322e-07,0.0018529451578826346,0.004030790016811366,success,journal + subfield,1949124,0.19307149616353025
ins,last,300,ai_use_intro_discussion,english_last,last_top300_ins,log_paper_authors_count,-0.005523227439578741,0.0008988779820629222,-6.144579742517389,8.472871293463413e-10,-0.007285311174400323,-0.0037611437047571587,success,journal + subfield,1949124,0.19307149616353025
ins,last,300,ai_use_intro_discussion,english_last,last_top300_ins,log_paper_ref_count,0.03477907660641165,0.001332901179227659,26.09276452629756,0.0,0.03216617081173266,0.03739198240109064,success,journal + subfield,1949124,0.19307149616353025
ins,last,300,ai_use_intro_discussion,english_last,last_top300_ins,log_sentences_count,-0.03212411580820151,0.0015616261880188032,-20.57093820189874,0.0,-0.035185394603199006,-0.029062837013204012,success,journal + subfield,1949124,0.19307149616353025
ins,last,300,ai_use_intro_discussion,english_last,last_top300_ins,post_gpt,0.08199001558940433,0.0018768760140219327,43.68430038897935,0.0,0.07831074792173405,0.08566928325707461,success,journal + subfield,1949124,0.19307149616353025
ins,last,300,ai_use_intro_discussion,english_last,last_top300_ins,post_gpt:last_top300_ins,-0.018719974650804026,0.0015315216207942538,-12.223121369384106,0.0,-0.021722239019696124,-0.015717710281911927,success,journal + subfield,1949124,0.19307149616353025
pub,first,1,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,english_first,0.010037344234331917,0.0008127086778091481,12.350482415654763,0.0,0.008444186041505283,0.01163050242715855,success,journal + subfield,2052933,0.1916526041585287
pub,first,1,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,english_first:first_cumulative_pubs_top1,-0.0037888979896897475,0.0015199759509441726,-2.4927354852793395,0.012699506279308048,-0.00676851689282988,-0.0008092790865496151,success,journal + subfield,2052933,0.1916526041585287
pub,first,1,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,english_first:post_gpt,-0.014614950204659602,0.0021595971209929306,-6.767442900618427,1.4180434604327274e-11,-0.018848422715116372,-0.01038147769420283,success,journal + subfield,2052933,0.1916526041585287
pub,first,1,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,english_first:post_gpt:first_cumulative_pubs_top1,-0.016525361019111416,0.003015902179199434,-5.479408826017708,4.417660326438977e-08,-0.022437453995044435,-0.010613268043178397,success,journal + subfield,2052933,0.1916526041585287
pub,first,1,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,first_cumulative_pubs_top1,-0.000905619077485769,0.000979677865244768,-0.9244049596440604,0.3553077228545356,-0.002826088072049813,0.0010148499170782753,success,journal + subfield,2052933,0.1916526041585287
pub,first,1,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,log_paper_authors_count,-0.005699539231482695,0.0008084511912573874,-7.04994846085659,1.9628743075372768e-12,-0.0072843514452814295,-0.0041147270176839605,success,journal + subfield,2052933,0.1916526041585287
pub,first,1,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,log_paper_ref_count,0.03417635368051634,0.001326866237183136,25.757195957499718,0.0,0.031575289025648975,0.0367774183353837,success,journal + subfield,2052933,0.1916526041585287
pub,first,1,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,log_sentences_count,-0.03190342349553148,0.0015084312329043262,-21.150068229563757,0.0,-0.03486041121159159,-0.028946435779471365,success,journal + subfield,2052933,0.1916526041585287
pub,first,1,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,post_gpt,0.07657302843741697,0.0016516096872560082,46.362666087673375,0.0,0.07333536705093223,0.0798106898239017,success,journal + subfield,2052933,0.1916526041585287
pub,first,1,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,post_gpt:first_cumulative_pubs_top1,-0.0018554908364485719,0.0018916329307641449,-0.9808937063170216,0.32667942802306715,-0.005563671373651186,0.0018526897007540418,success,journal + subfield,2052933,0.1916526041585287
pub,first,5,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,english_first,0.010001778074693494,0.0008282352395603616,12.07601125496975,0.0,0.008378183060240867,0.01162537308914612,success,journal + subfield,2052933,0.1916880128557955
pub,first,5,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,english_first:first_cumulative_pubs_top5,-0.0005276894188755805,0.0008421783517155563,-0.626576802645963,0.5309573318336298,-0.0021786172082450834,0.0011232383704939221,success,journal + subfield,2052933,0.1916880128557955
pub,first,5,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,english_first:post_gpt,-0.014148694695218345,0.0021663868975522766,-6.53101009390541,6.995604096005081e-11,-0.01839547724954243,-0.009901912140894262,success,journal + subfield,2052933,0.1916880128557955
pub,first,5,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,english_first:post_gpt:first_cumulative_pubs_top5,-0.010347224876805188,0.0016058820099340895,-6.4433282226194635,1.2472312072020486e-10,-0.013495245995191966,-0.007199203758418408,success,journal + subfield,2052933,0.1916880128557955
pub,first,5,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,first_cumulative_pubs_top5,-0.00042421327494815,0.0004085191112851134,-1.0384172079824274,0.29911211715380537,-0.0012250359889674188,0.0003766094390711188,success,journal + subfield,2052933,0.1916880128557955
pub,first,5,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,log_paper_authors_count,-0.005674514582822732,0.0008090054392007542,-7.014185947165931,2.531974629960132e-12,-0.007260413292528231,-0.004088615873117233,success,journal + subfield,2052933,0.1916880128557955
pub,first,5,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,log_paper_ref_count,0.03416914014740535,0.0013276105130263715,25.737322665150227,0.0,0.0315666164836831,0.036771663811127606,success,journal + subfield,2052933,0.1916880128557955
pub,first,5,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,log_sentences_count,-0.031936718851788067,0.0015098721011904466,-21.15193652933107,0.0,-0.03489653111147309,-0.02897690659210304,success,journal + subfield,2052933,0.1916880128557955
pub,first,5,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,post_gpt,0.07673794764632606,0.001655111625341017,46.36421282492961,0.0,0.07349342138746671,0.07998247390518541,success,journal + subfield,2052933,0.1916880128557955
pub,first,5,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,post_gpt:first_cumulative_pubs_top5,-0.0021325356815756363,0.0011577772537232352,-1.8419222477533796,0.06552925651407504,-0.004402134084548084,0.00013706272139681107,success,journal + subfield,2052933,0.1916880128557955
pub,first,10,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,english_first,0.009860514992593541,0.0008266311000983288,11.928555544813909,0.0,0.008240064583331132,0.01148096540185595,success,journal + subfield,2052933,0.19167173663630288
pub,first,10,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,english_first:first_cumulative_pubs_top10,0.0006613017997877575,0.0006327176847573337,1.045176728450994,0.2959777779791082,-0.000579018859682502,0.001901622459258017,success,journal + subfield,2052933,0.19167173663630288
pub,first,10,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,english_first:post_gpt,-0.0140638294686207,0.002232964900375511,-6.298276101991404,3.193991737759916e-10,-0.018441125321936255,-0.009686533615305144,success,journal + subfield,2052933,0.19167173663630288
pub,first,10,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,english_first:post_gpt:first_cumulative_pubs_top10,-0.00634217759458843,0.00144754229717395,-4.381341814308515,1.1968983158805457e-05,-0.009179804327481923,-0.0035045508616949367,success,journal + subfield,2052933,0.19167173663630288
pub,first,10,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,first_cumulative_pubs_top10,-0.0004005452123849355,0.0003191069388683483,-1.2552068400812357,0.2094460379251406,-0.001026092653832735,0.00022500222906286408,success,journal + subfield,2052933,0.19167173663630288
pub,first,10,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,log_paper_authors_count,-0.005642901807281748,0.0008112191630082326,-6.956075576859223,3.8189451601056135e-12,-0.00723314009439898,-0.004052663520164516,success,journal + subfield,2052933,0.19167173663630288
pub,first,10,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,log_paper_ref_count,0.034164009705796174,0.0013286481893560976,25.713360375972112,0.0,0.03155945187830608,0.036768567533286264,success,journal + subfield,2052933,0.19167173663630288
pub,first,10,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,log_sentences_count,-0.031947023870340555,0.0015097442322729677,-21.16055368017091,0.0,-0.034906585467741474,-0.02898746227293963,success,journal + subfield,2052933,0.19167173663630288
pub,first,10,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,post_gpt,0.07705334303396273,0.0016655435847340175,46.263180225492526,0.0,0.07378836693615372,0.08031831913177175,success,journal + subfield,2052933,0.19167173663630288
