indicator,order,level,outcome,eng_var,top_var,term,estimate,std_error,t_value,pvalue,lower,upper,status,model_fe_type,n,r2
cit,last,5,ai_use_method_results,english_last,last_cumulative_cits_top5,log_paper_authors_count,-0.0016043403551309267,0.00019560205977885414,-8.202062682493114,2.220446049250313e-16,-0.00198779508736458,-0.0012208856228972734,success,journal + subfield,1444004,0.11856225051496494
cit,last,5,ai_use_method_results,english_last,last_cumulative_cits_top5,log_paper_ref_count,0.0003467897433822229,0.0002810604780139205,1.233861643703057,0.2173055335373446,-0.000204196122820509,0.0008977756095849547,success,journal + subfield,1444004,0.11856225051496494
cit,last,5,ai_use_method_results,english_last,last_cumulative_cits_top5,log_sentences_count,0.006960497546534359,0.0005997192815407983,11.606259396315313,0.0,0.0057848187383531865,0.008136176354715531,success,journal + subfield,1444004,0.11856225051496494
cit,last,5,ai_use_method_results,english_last,last_cumulative_cits_top5,post_gpt,0.010510276972848077,0.00044599841811143433,23.565727020632718,0.0,0.009635949758774224,0.01138460418692193,success,journal + subfield,1444004,0.11856225051496494
cit,last,5,ai_use_method_results,english_last,last_cumulative_cits_top5,post_gpt:last_cumulative_cits_top5,-0.004069525004705905,0.00026300123780677195,-15.473406279919493,0.0,-0.004585107863773617,-0.003553942145638193,success,journal + subfield,1444004,0.11856225051496494
cit,last,10,ai_use_method_results,english_last,last_cumulative_cits_top10,english_last,0.0015090314306775913,0.00036680482278471843,4.113990157548331,3.943787361193607e-05,0.0007899539053082375,0.002228108956046945,success,journal + subfield,1444004,0.1189927790730998
cit,last,10,ai_use_method_results,english_last,last_cumulative_cits_top10,english_last:last_cumulative_cits_top10,0.00033733289833012326,0.00023214280279318443,1.4531266714766622,0.14624384923408762,-0.0001177556441201519,0.0007924214407803985,success,journal + subfield,1444004,0.1189927790730998
cit,last,10,ai_use_method_results,english_last,last_cumulative_cits_top10,english_last:post_gpt,-0.0018078851953710945,0.0007014167786035219,-2.5774764027893426,0.0099774593242683,-0.0031829299332828045,-0.00043284045745938427,success,journal + subfield,1444004,0.1189927790730998
cit,last,10,ai_use_method_results,english_last,last_cumulative_cits_top10,english_last:post_gpt:last_cumulative_cits_top10,-6.0212725760515906e-05,0.0006559481179269476,-0.0917949516355221,0.9268641933739947,-0.0013461215255104772,0.0012256960739894453,success,journal + subfield,1444004,0.1189927790730998
cit,last,10,ai_use_method_results,english_last,last_cumulative_cits_top10,last_cumulative_cits_top10,0.00040500133449614085,0.0001262526648138683,3.2078636525670645,0.0013446751865784368,0.00015749789902761146,0.0006525047699646703,success,journal + subfield,1444004,0.1189927790730998
cit,last,10,ai_use_method_results,english_last,last_cumulative_cits_top10,log_paper_authors_count,-0.0015762869725934447,0.0001942100920690449,-8.116400933649981,6.661338147750939e-16,-0.001957012916561544,-0.0011955610286253457,success,journal + subfield,1444004,0.1189927790730998
cit,last,10,ai_use_method_results,english_last,last_cumulative_cits_top10,log_paper_ref_count,0.0003721603620325572,0.00027975374213278295,1.3303141512792138,0.1834682139660775,-0.00017626380283651685,0.0009205845269016313,success,journal + subfield,1444004,0.1189927790730998
cit,last,10,ai_use_method_results,english_last,last_cumulative_cits_top10,log_sentences_count,0.006967153933239106,0.0005999066073869298,11.61373094986668,0.0,0.005791107894864908,0.008143199971613304,success,journal + subfield,1444004,0.1189927790730998
cit,last,10,ai_use_method_results,english_last,last_cumulative_cits_top10,post_gpt,0.011335998742394927,0.0004882686707758407,23.216723539485848,0.0,0.010378805691247555,0.012293191793542298,success,journal + subfield,1444004,0.1189927790730998
cit,last,10,ai_use_method_results,english_last,last_cumulative_cits_top10,post_gpt:last_cumulative_cits_top10,-0.004325400046308984,0.00028836802025941855,-14.999582971849007,0.0,-0.0048907114858630476,-0.0037600886067549197,success,journal + subfield,1444004,0.1189927790730998
cit,last,20,ai_use_method_results,english_last,last_cumulative_cits_top20,english_last,0.0012989302882583896,0.00040800066147369553,3.1836475057826195,0.001462173672111211,0.0004990931874966184,0.002098767389020161,success,journal + subfield,1444004,0.11938772914382434
cit,last,20,ai_use_method_results,english_last,last_cumulative_cits_top20,english_last:last_cumulative_cits_top20,0.000561037042850008,0.0003057114642091294,1.8351848345020418,0.06653058527311662,-3.8274169831519975e-05,0.0011603482555315359,success,journal + subfield,1444004,0.11938772914382434
cit,last,20,ai_use_method_results,english_last,last_cumulative_cits_top20,english_last:post_gpt,-0.0012892811420357018,0.000939908082595566,-1.3717098149377953,0.17020798911106128,-0.0031318599090661096,0.0005532976249947063,success,journal + subfield,1444004,0.11938772914382434
cit,last,20,ai_use_method_results,english_last,last_cumulative_cits_top20,english_last:post_gpt:last_cumulative_cits_top20,-0.0008536550577173185,0.0008542698196009888,-0.9992803656765523,0.31770147698279616,-0.002528350126372221,0.0008210400109375839,success,journal + subfield,1444004,0.11938772914382434
cit,last,20,ai_use_method_results,english_last,last_cumulative_cits_top20,last_cumulative_cits_top20,0.0003895956278531019,0.00012836061601039574,3.035164834527976,0.0024149346217618994,0.000137959803070575,0.0006412314526356288,success,journal + subfield,1444004,0.11938772914382434
cit,last,20,ai_use_method_results,english_last,last_cumulative_cits_top20,log_paper_authors_count,-0.0015684726956253514,0.00019284775114290984,-8.133217454338032,4.440892098500626e-16,-0.0019465279311375542,-0.0011904174601131486,success,journal + subfield,1444004,0.11938772914382434
cit,last,20,ai_use_method_results,english_last,last_cumulative_cits_top20,log_paper_ref_count,0.000392198764208582,0.0002796304545362114,1.4025609794865648,0.1608024664689922,-0.0001559837098910568,0.0009403812383082208,success,journal + subfield,1444004,0.11938772914382434
cit,last,20,ai_use_method_results,english_last,last_cumulative_cits_top20,log_sentences_count,0.006967398397138565,0.0005992543980374777,11.626778910520104,0.0,0.005792630938150172,0.008142165856126957,success,journal + subfield,1444004,0.11938772914382434
cit,last,20,ai_use_method_results,english_last,last_cumulative_cits_top20,post_gpt,0.012775313572395558,0.0005694339215338209,22.435111589390594,0.0,0.011659005634977224,0.013891621509813892,success,journal + subfield,1444004,0.11938772914382434
cit,last,20,ai_use_method_results,english_last,last_cumulative_cits_top20,post_gpt:last_cumulative_cits_top20,-0.005067257262417283,0.0003520567222517347,-14.39329784702702,0.0,-0.0057574228788464955,-0.00437709164598807,success,journal + subfield,1444004,0.11938772914382434
ins,first,100,ai_use_method_results,english_first,first_top100_ins,english_first,0.0014835897338263604,0.00031541649498553087,4.703589563045576,2.6162869468659977e-06,0.0008652540827231711,0.0021019253849295498,success,journal + subfield,1442668,0.11887796688130847
ins,first,100,ai_use_method_results,english_first,first_top100_ins,english_first:first_top100_ins,0.0011494678479320125,0.0002203995773269234,5.215381362673769,1.898842691971936e-07,0.0007174012999996905,0.0015815343958643347,success,journal + subfield,1442668,0.11887796688130847
ins,first,100,ai_use_method_results,english_first,first_top100_ins,english_first:post_gpt,-0.0023023703636377434,0.0004916586363761013,-4.682863664529453,2.894239493844708e-06,-0.0032662072836379757,-0.001338533443637511,success,journal + subfield,1442668,0.11887796688130847
ins,first,100,ai_use_method_results,english_first,first_top100_ins,english_first:post_gpt:first_top100_ins,0.0009194148475583059,0.0005478481236899599,1.67822943586209,0.09335687740482324,-0.00015457472385910405,0.001993404418975716,success,journal + subfield,1442668,0.11887796688130847
ins,first,100,ai_use_method_results,english_first,first_top100_ins,first_top100_ins,0.0002899982338494504,0.00015384693538103775,1.8849789443722247,0.059483266886892094,-1.1599959242601199e-05,0.000591596426941502,success,journal + subfield,1442668,0.11887796688130847
ins,first,100,ai_use_method_results,english_first,first_top100_ins,log_paper_authors_count,-0.001852483746272316,0.00020419903176630838,-9.07195166523784,0.0,-0.00225279109629741,-0.0014521763962472222,success,journal + subfield,1442668,0.11887796688130847
ins,first,100,ai_use_method_results,english_first,first_top100_ins,log_paper_ref_count,0.00035344598593949387,0.00029024803453377976,1.2177377411262331,0.2233738194414574,-0.00021554996153972262,0.0009224419334187104,success,journal + subfield,1442668,0.11887796688130847
ins,first,100,ai_use_method_results,english_first,first_top100_ins,log_sentences_count,0.007061618201648824,0.0005965988129548326,11.836460362155373,0.0,0.005892058837060936,0.008231177566236711,success,journal + subfield,1442668,0.11887796688130847
ins,first,100,ai_use_method_results,english_first,first_top100_ins,post_gpt,0.010014589412847281,0.0004564011476707632,21.94251584150609,0.0,0.009119870508491345,0.010909308317203218,success,journal + subfield,1442668,0.11887796688130847
ins,first,100,ai_use_method_results,english_first,first_top100_ins,post_gpt:first_top100_ins,-0.004052768561427815,0.0003954817062527174,-10.247676434464578,0.0,-0.004828062314997653,-0.0032774748078579765,success,journal + subfield,1442668,0.11887796688130847
ins,first,200,ai_use_method_results,english_first,first_top200_ins,english_first,0.0013989116655333971,0.00031457530379667753,4.446985026000545,8.872992771857824e-06,0.0007822250673799776,0.0020155982636868167,success,journal + subfield,1442668,0.1191616783281676
ins,first,200,ai_use_method_results,english_first,first_top200_ins,english_first:first_top200_ins,0.001080120757329344,0.00022395700732352693,4.822893332241255,1.4515210438048598e-06,0.0006410803008406391,0.0015191612138180488,success,journal + subfield,1442668,0.1191616783281676
ins,first,200,ai_use_method_results,english_first,first_top200_ins,english_first:post_gpt,-0.0024035744521306245,0.0005284744550404746,-4.548137434469828,5.523852457001155e-06,-0.003439584304005509,-0.0013675646002557402,success,journal + subfield,1442668,0.1191616783281676
ins,first,200,ai_use_method_results,english_first,first_top200_ins,english_first:post_gpt:first_top200_ins,0.0007374502765750235,0.0005101643417903216,1.4455151333922838,0.14836796162767452,-0.00026266482667922867,0.0017375653798292756,success,journal + subfield,1442668,0.1191616783281676
ins,first,200,ai_use_method_results,english_first,first_top200_ins,first_top200_ins,0.0002812013474928846,0.00013563340474943614,2.073245510664316,0.03819404566036133,1.5308564552245294e-05,0.0005470941304335239,success,journal + subfield,1442668,0.1191616783281676
ins,first,200,ai_use_method_results,english_first,first_top200_ins,log_paper_authors_count,-0.001844746816494681,0.00020313389906433866,-9.08143261657373,0.0,-0.002242966103488024,-0.0014465275295013384,success,journal + subfield,1442668,0.1191616783281676
ins,first,200,ai_use_method_results,english_first,first_top200_ins,log_paper_ref_count,0.0003684039319655591,0.0002896569274587031,1.2718630111758094,0.20347343977325938,-0.00019943322203281558,0.0009362410859639338,success,journal + subfield,1442668,0.1191616783281676
ins,first,200,ai_use_method_results,english_first,first_top200_ins,log_sentences_count,0.0070735811054643,0.0005963178302427238,11.862098945767036,0.0,0.0059045725732869,0.0082425896376417,success,journal + subfield,1442668,0.1191616783281676
ins,first,200,ai_use_method_results,english_first,first_top200_ins,post_gpt,0.01045991379891402,0.0004771305583475459,21.922540101267064,0.0,0.009524557407769696,0.011395270190058343,success,journal + subfield,1442668,0.1191616783281676
ins,first,200,ai_use_method_results,english_first,first_top200_ins,post_gpt:first_top200_ins,-0.004056049992967206,0.00031868178879173247,-12.72758637494014,0.0,-0.004680786855179514,-0.003431313130754897,success,journal + subfield,1442668,0.1191616783281676
ins,first,300,ai_use_method_results,english_first,first_top300_ins,english_first,0.0013483857768962079,0.0003167455043854323,4.257000520062386,2.104991145079893e-05,0.0007274447646097108,0.001969326789182705,success,journal + subfield,1442668,0.11932132189596789
ins,first,300,ai_use_method_results,english_first,first_top300_ins,english_first:first_top300_ins,0.00097856892669098,0.00020762468136937266,4.713162810109587,2.4967301401890296e-06,0.0005715460075328919,0.0013855918458490681,success,journal + subfield,1442668,0.11932132189596789
ins,first,300,ai_use_method_results,english_first,first_top300_ins,english_first:post_gpt,-0.0024267633739797033,0.0005812695701518929,-4.174936206183235,3.024911334015279e-05,-0.0035662716236761222,-0.0012872551242832841,success,journal + subfield,1442668,0.11932132189596789
ins,first,300,ai_use_method_results,english_first,first_top300_ins,english_first:post_gpt:first_top300_ins,0.0008862960432270484,0.0005454840845937436,1.6247880887068025,0.10426274745823161,-0.00018305911725424555,0.0019556512037083424,success,journal + subfield,1442668,0.11932132189596789
ins,first,300,ai_use_method_results,english_first,first_top300_ins,first_top300_ins,0.00027361520049688207,0.00013556718499660813,2.0182996386900554,0.043606594208077,7.852233322481268e-06,0.0005393781676712829,success,journal + subfield,1442668,0.11932132189596789
ins,first,300,ai_use_method_results,english_first,first_top300_ins,log_paper_authors_count,-0.0018310402670702647,0.00020218905074965315,-9.056080239168963,0.0,-0.002227407293934087,-0.0014346732402064424,success,journal + subfield,1442668,0.11932132189596789
ins,first,300,ai_use_method_results,english_first,first_top300_ins,log_paper_ref_count,0.0003823338139748336,0.00028875336671087677,1.3240843503572277,0.18552787500606183,-0.00018373201914400326,0.0009483996470936705,success,journal + subfield,1442668,0.11932132189596789
ins,first,300,ai_use_method_results,english_first,first_top300_ins,log_sentences_count,0.007081306227009619,0.0005962950844055562,11.875506627845073,0.0,0.0059123422852777364,0.008250270168741502,success,journal + subfield,1442668,0.11932132189596789
ins,first,300,ai_use_method_results,english_first,first_top300_ins,post_gpt,0.010744915406863875,0.0004990026331361159,21.532782982195044,0.0,0.009766681475006315,0.011723149338721435,success,journal + subfield,1442668,0.11932132189596789
ins,first,300,ai_use_method_results,english_first,first_top300_ins,post_gpt:first_top300_ins,-0.004186468587780396,0.00035263793270704966,-11.871861191003129,0.0,-0.004877772337554481,-0.0034951648380063113,success,journal + subfield,1442668,0.11932132189596789
ins,last,100,ai_use_method_results,english_last,last_top100_ins,english_last,0.0014272031877234808,0.0003104264429487433,4.59755674860191,4.367771340385573e-06,0.0008186483345282951,0.0020357580409186664,success,journal + subfield,1418895,0.11819904541121018
ins,last,100,ai_use_method_results,english_last,last_top100_ins,english_last:last_top100_ins,0.0010310023016579992,0.00021930132729798275,4.7013044305796265,2.6463838180834642e-06,0.0006010876147143703,0.0014609169886016281,success,journal + subfield,1418895,0.11819904541121018
ins,last,100,ai_use_method_results,english_last,last_top100_ins,english_last:post_gpt,-0.0022295723569382767,0.0004791336132611311,-4.653341563250217,3.3404588191121576e-06,-0.0031688579503603266,-0.0012902867635162267,success,journal + subfield,1418895,0.11819904541121018
ins,last,100,ai_use_method_results,english_last,last_top100_ins,english_last:post_gpt:last_top100_ins,0.0010247214981178707,0.0005354213652204556,1.9138599329071406,0.055688463029380575,-2.4909671231645395e-05,0.0020743526674673867,success,journal + subfield,1418895,0.11819904541121018
ins,last,100,ai_use_method_results,english_last,last_top100_ins,last_top100_ins,0.00031299970234581064,0.00015174969034263653,2.062605212828354,0.03919569896434294,1.5512124768128903e-05,0.0006104872799234924,success,journal + subfield,1418895,0.11819904541121018
ins,last,100,ai_use_method_results,english_last,last_top100_ins,log_paper_authors_count,-0.0017083938667947077,0.00019953144215836065,-8.562028361619415,0.0,-0.0020995519986119586,-0.0013172357349774569,success,journal + subfield,1418895,0.11819904541121018
ins,last,100,ai_use_method_results,english_last,last_top100_ins,log_paper_ref_count,0.0003139513163814006,0.00028529529634947455,1.1004433665699964,0.2711858159048135,-0.0002453368535890254,0.0008732394863518266,success,journal + subfield,1418895,0.11819904541121018
ins,last,100,ai_use_method_results,english_last,last_top100_ins,log_sentences_count,0.0069999838275266015,0.0006019329932415188,11.629174519626202,0.0,0.005819964365086944,0.00818000328996626,success,journal + subfield,1418895,0.11819904541121018
ins,last,100,ai_use_method_results,english_last,last_top100_ins,post_gpt,0.009899172045828837,0.0004396430303602829,22.51638570891609,0.0,0.009037303136538255,0.010761040955119419,success,journal + subfield,1418895,0.11819904541121018
ins,last,100,ai_use_method_results,english_last,last_top100_ins,post_gpt:last_top100_ins,-0.0038735544665253886,0.0003539908051789886,-10.942528477729248,0.0,-0.004567512173323308,-0.0031795967597274695,success,journal + subfield,1418895,0.11819904541121018
ins,last,200,ai_use_method_results,english_last,last_top200_ins,english_last,0.001335274386227048,0.00030770299548123805,4.339491021654566,1.4530056012596049e-05,0.0007320585343038837,0.0019384902381502122,success,journal + subfield,1418895,0.11847579347963211
ins,last,200,ai_use_method_results,english_last,last_top200_ins,english_last:last_top200_ins,0.0010302116788245294,0.00021284625105739762,4.840168307905575,1.3317589868666602e-06,0.0006129514163449969,0.001447471941304062,success,journal + subfield,1418895,0.11847579347963211
ins,last,200,ai_use_method_results,english_last,last_top200_ins,english_last:post_gpt,-0.0023381507547995625,0.0005185660588877954,-4.50887734498929,6.648705052958448e-06,-0.003354739061004441,-0.0013215624485946838,success,journal + subfield,1418895,0.11847579347963211
ins,last,200,ai_use_method_results,english_last,last_top200_ins,english_last:post_gpt:last_top200_ins,0.0008607141241932729,0.0004993428327265612,1.7236937586417662,0.08481778046121646,-0.00011818928808515847,0.0018396175364717043,success,journal + subfield,1418895,0.11847579347963211
ins,last,200,ai_use_method_results,english_last,last_top200_ins,last_top200_ins,0.0002489016814952748,0.0001466181057549803,1.697618996055132,0.0896346970688966,-3.8526022716801086e-05,0.0005363293857073507,success,journal + subfield,1418895,0.11847579347963211
ins,last,200,ai_use_method_results,english_last,last_top200_ins,log_paper_authors_count,-0.0017008385975788944,0.00019822665849801075,-8.580271747838411,0.0,-0.002089438853136207,-0.001312238342021582,success,journal + subfield,1418895,0.11847579347963211
ins,last,200,ai_use_method_results,english_last,last_top200_ins,log_paper_ref_count,0.0003262168444989129,0.00028460322047097934,1.146216279489279,0.25175415522019606,-0.00023171459139101098,0.0008841482803888368,success,journal + subfield,1418895,0.11847579347963211
ins,last,200,ai_use_method_results,english_last,last_top200_ins,log_sentences_count,0.00701026171270262,0.0006016623457833949,11.65148818408256,0.0,0.005830772823053675,0.008189750602351565,success,journal + subfield,1418895,0.11847579347963211
ins,last,200,ai_use_method_results,english_last,last_top200_ins,post_gpt,0.01033706692855288,0.00046010523077414186,22.466745077339006,0.0,0.009435084260747973,0.011239049596357785,success,journal + subfield,1418895,0.11847579347963211
ins,last,200,ai_use_method_results,english_last,last_top200_ins,post_gpt:last_top200_ins,-0.0038976584901599894,0.00029430247435640114,-13.243716345517075,0.0,-0.004474604182594161,-0.0033207127977258177,success,journal + subfield,1418895,0.11847579347963211
ins,last,300,ai_use_method_results,english_last,last_top300_ins,english_last,0.0012701577401122602,0.0003092367392205124,4.107395981842017,4.0579140226038035e-05,0.0006639351623856268,0.0018763803178388936,success,journal + subfield,1418895,0.11867587290000337
ins,last,300,ai_use_method_results,english_last,last_top300_ins,english_last:last_top300_ins,0.000986062757577686,0.0002128528741387251,4.632602503337717,3.6919020915959777e-06,0.0005687895113193018,0.0014033360038360702,success,journal + subfield,1418895,0.11867587290000337
ins,last,300,ai_use_method_results,english_last,last_top300_ins,english_last:post_gpt,-0.0024500426861110633,0.0005707353024771459,-4.2927827934897556,1.793958021600872e-05,-0.003568902712702414,-0.0013311826595197123,success,journal + subfield,1418895,0.11867587290000337
ins,last,300,ai_use_method_results,english_last,last_top300_ins,english_last:post_gpt:last_top300_ins,0.0011909550578220196,0.0005280872617179057,2.255223983149598,0.024157335728055118,0.0001557015434103901,0.002226208572233649,success,journal + subfield,1418895,0.11867587290000337
ins,last,300,ai_use_method_results,english_last,last_top300_ins,last_top300_ins,0.00019338970328187255,0.0001409124460312515,1.372410377710587,0.1699901316118042,-8.285272018358607e-05,0.00046963212674733116,success,journal + subfield,1418895,0.11867587290000337
ins,last,300,ai_use_method_results,english_last,last_top300_ins,log_paper_authors_count,-0.001688106341986563,0.00019741217551687122,-8.551176428539456,0.0,-0.002075109898608343,-0.0013011027853647827,success,journal + subfield,1418895,0.11867587290000337
ins,last,300,ai_use_method_results,english_last,last_top300_ins,log_paper_ref_count,0.00033871506776156487,0.00028361677962705507,1.1942701987060211,0.23242236412238926,-0.00021728256584895988,0.0008947127013720896,success,journal + subfield,1418895,0.11867587290000337
ins,last,300,ai_use_method_results,english_last,last_top300_ins,log_sentences_count,0.007018685284817756,0.0006017666426020971,11.663466845666758,0.0,0.005838991933414229,0.008198378636221283,success,journal + subfield,1418895,0.11867587290000337
ins,last,300,ai_use_method_results,english_last,last_top300_ins,post_gpt,0.010655102626860239,0.0004795211634869815,22.220296909063354,0.0,0.00971505728639938,0.011595147967321097,success,journal + subfield,1418895,0.11867587290000337
ins,last,300,ai_use_method_results,english_last,last_top300_ins,post_gpt:last_top300_ins,-0.004139966369302799,0.0003163441093282687,-13.086908360941777,0.0,-0.00476012211757845,-0.0035198106210271494,success,journal + subfield,1418895,0.11867587290000337
pub,first,1,ai_use_method_results,english_first,first_cumulative_pubs_top1,english_first,0.0019455480150388572,0.0003236991285276883,6.010359137783222,1.9651089644412423e-09,0.001310975456020411,0.0025801205740573034,success,journal + subfield,1454831,0.11822999091555109
pub,first,1,ai_use_method_results,english_first,first_cumulative_pubs_top1,english_first:first_cumulative_pubs_top1,-0.000980359302596991,0.0004455130437584826,-2.2005176197006127,0.02780991468955163,-0.0018537331468201613,-0.00010698545837382054,success,journal + subfield,1454831,0.11822999091555109
pub,first,1,ai_use_method_results,english_first,first_cumulative_pubs_top1,english_first:post_gpt,-0.002793436817841177,0.00041728692190401445,-6.694283168749131,2.3736568266485847e-11,-0.003611476801705115,-0.001975396833977239,success,journal + subfield,1454831,0.11822999091555109
pub,first,1,ai_use_method_results,english_first,first_cumulative_pubs_top1,english_first:post_gpt:first_cumulative_pubs_top1,-0.0017014611958306386,0.0008473475805253874,-2.007984957926791,0.04469170103306408,-0.0033625825123994296,-4.033987926184749e-05,success,journal + subfield,1454831,0.11822999091555109
pub,first,1,ai_use_method_results,english_first,first_cumulative_pubs_top1,first_cumulative_pubs_top1,0.00044401486316208484,0.00018392627386612414,2.4140915478191736,0.015805617946972106,8.344989405383312e-05,0.0008045798322703366,success,journal + subfield,1454831,0.11822999091555109
pub,first,1,ai_use_method_results,english_first,first_cumulative_pubs_top1,log_paper_authors_count,-0.0018523734451194585,0.0002076329309566794,-8.921385623102042,0.0,-0.0022594124165648518,-0.0014453344736740652,success,journal + subfield,1454831,0.11822999091555109
pub,first,1,ai_use_method_results,english_first,first_cumulative_pubs_top1,log_paper_ref_count,0.0003570621865623115,0.0002884951973598996,1.2376711634366453,0.21588868366352165,-0.0002084973701960989,0.0009226217433207219,success,journal + subfield,1454831,0.11822999091555109
pub,first,1,ai_use_method_results,english_first,first_cumulative_pubs_top1,log_sentences_count,0.007042012810030669,0.000598506524249881,11.765975013984267,0.0,0.005868713955597713,0.008215311664463624,success,journal + subfield,1454831,0.11822999091555109
pub,first,1,ai_use_method_results,english_first,first_cumulative_pubs_top1,post_gpt,0.009649159234684278,0.0004302946074112209,22.424541392085906,0.0,0.00880561927398457,0.010492699195383986,success,journal + subfield,1454831,0.11822999091555109
pub,first,1,ai_use_method_results,english_first,first_cumulative_pubs_top1,post_gpt:first_cumulative_pubs_top1,-0.00023083221486432117,0.0004939881516424643,-0.4672828975691536,0.6403152438917563,-0.001199235580478379,0.0007375711507497366,success,journal + subfield,1454831,0.11822999091555109
pub,first,5,ai_use_method_results,english_first,first_cumulative_pubs_top5,english_first,0.00195284978050821,0.00032820871399510775,5.950024168271532,2.839576129787247e-09,0.0013094367306203916,0.002596262830396028,success,journal + subfield,1454831,0.11822703585359551
pub,first,5,ai_use_method_results,english_first,first_cumulative_pubs_top5,english_first:first_cumulative_pubs_top5,-0.0003596701948449233,0.00027744458259979367,-1.296367697918751,0.19490099691456964,-0.0009035663726534345,0.00018422598296358796,success,journal + subfield,1454831,0.11822703585359551
pub,first,5,ai_use_method_results,english_first,first_cumulative_pubs_top5,english_first:post_gpt,-0.0027640470593719565,0.00043138477399037905,-6.407382054317943,1.598337018293705e-10,-0.003609724158342748,-0.001918369960401165,success,journal + subfield,1454831,0.11822703585359551
pub,first,5,ai_use_method_results,english_first,first_cumulative_pubs_top5,english_first:post_gpt:first_cumulative_pubs_top5,-0.0007156504231671812,0.0005532578649761271,-1.2935205597087378,0.19588317353060014,-0.0018002448141741757,0.00036894396783981333,success,journal + subfield,1454831,0.11822703585359551
pub,first,5,ai_use_method_results,english_first,first_cumulative_pubs_top5,first_cumulative_pubs_top5,0.0005690823626138953,0.00011121441817808807,5.116983678344849,3.205684782070506e-07,0.0003510600952571259,0.0007871046299706648,success,journal + subfield,1454831,0.11822703585359551
pub,first,5,ai_use_method_results,english_first,first_cumulative_pubs_top5,log_paper_authors_count,-0.0018595658459042972,0.00020818054076983603,-8.932467170215633,0.0,-0.0022676783394257583,-0.0014514533523828361,success,journal + subfield,1454831,0.11822703585359551
pub,first,5,ai_use_method_results,english_first,first_cumulative_pubs_top5,log_paper_ref_count,0.0003631609548280552,0.00028915126942898457,1.2559549039685172,0.20918348332299375,-0.00020368475099622824,0.0009300066606523385,success,journal + subfield,1454831,0.11822703585359551
pub,first,5,ai_use_method_results,english_first,first_cumulative_pubs_top5,log_sentences_count,0.007049310070115051,0.0005982929933844481,11.782371092528141,0.0,0.005876429816832873,0.00822219032339723,success,journal + subfield,1454831,0.11822703585359551
pub,first,5,ai_use_method_results,english_first,first_cumulative_pubs_top5,post_gpt,0.009654421797481341,0.0004327223818017932,22.310890777781655,0.0,0.008806122481961148,0.010502721113001535,success,journal + subfield,1454831,0.11822703585359551
pub,first,5,ai_use_method_results,english_first,first_cumulative_pubs_top5,post_gpt:first_cumulative_pubs_top5,-0.0001393806333687419,0.0002914600455910489,-0.4782152321636172,0.6325152502649254,-0.0007107524125378185,0.00043199114580033465,success,journal + subfield,1454831,0.11822703585359551
pub,first,10,ai_use_method_results,english_first,first_cumulative_pubs_top10,english_first,0.0019149724597695575,0.00033165564872404766,5.773978121997555,8.14828093886888e-09,0.0012648021158424819,0.002565142803696633,success,journal + subfield,1454831,0.1182336071520319
pub,first,10,ai_use_method_results,english_first,first_cumulative_pubs_top10,english_first:first_cumulative_pubs_top10,2.589544234864716e-05,0.00019661112073295352,0.1317089402273413,0.8952191339830584,-0.000359536617918154,0.0004113275026154483,success,journal + subfield,1454831,0.1182336071520319
pub,first,10,ai_use_method_results,english_first,first_cumulative_pubs_top10,english_first:post_gpt,-0.0026781146918006165,0.0004371041449538534,-6.1269487437218295,9.553813296037106e-10,-0.0035350039181712423,-0.0018212254654299907,success,journal + subfield,1454831,0.1182336071520319
pub,first,10,ai_use_method_results,english_first,first_cumulative_pubs_top10,english_first:post_gpt:first_cumulative_pubs_top10,-0.0008819392404093503,0.0004391715849046482,-2.0081883043522377,0.04467008949793594,-0.0017428814299935628,-2.0997050825137856e-05,success,journal + subfield,1454831,0.1182336071520319
pub,first,10,ai_use_method_results,english_first,first_cumulative_pubs_top10,first_cumulative_pubs_top10,0.00046406510152840515,9.467530628361788e-05,4.901648800989457,9.765132815697797e-07,0.000278465740611029,0.0006496644624457813,success,journal + subfield,1454831,0.1182336071520319
pub,first,10,ai_use_method_results,english_first,first_cumulative_pubs_top10,log_paper_authors_count,-0.0018664396828498636,0.00020898238208405867,-8.931086267832512,0.0,-0.002276124088217388,-0.0014567552774823393,success,journal + subfield,1454831,0.1182336071520319
pub,first,10,ai_use_method_results,english_first,first_cumulative_pubs_top10,log_paper_ref_count,0.00036747032299192954,0.0002892911480306581,1.270243923789145,0.2040492870194821,-0.00019964959772635012,0.0009345902437102092,success,journal + subfield,1454831,0.1182336071520319
pub,first,10,ai_use_method_results,english_first,first_cumulative_pubs_top10,log_sentences_count,0.007054541015533972,0.000597525113274891,11.806266981599709,0.0,0.005883166097308942,0.008225915933759003,success,journal + subfield,1454831,0.1182336071520319
pub,first,10,ai_use_method_results,english_first,first_cumulative_pubs_top10,post_gpt,0.009643808038497601,0.0004350137764887516,22.168971558414466,0.0,0.008791016723889124,0.010496599353106078,success,journal + subfield,1454831,0.1182336071520319
pub,first,10,ai_use_method_results,english_first,first_cumulative_pubs_top10,post_gpt:first_cumulative_pubs_top10,-7.175825857827835e-06,0.00025345967324291827,-0.028311509148638617,0.977414686392962,-0.0005040525217862203,0.0004897008700705646,success,journal + subfield,1454831,0.1182336071520319
