indicator,order,level,english_a,top_a,group_a,english_b,top_b,group_b,difference_in_post_change,std_error,z_value,pvalue,lower,upper,used_terms,missing_or_absorbed_terms,outcome,eng_var,top_var,model_fe_type,n,r2,pvalue_holm
cit,last,20,0,0,"Non-English, less-established",1,0,"English, less-established",0.010550722844101162,0.0038188389516072554,2.762809057360385,0.005730627988353479,0.0030659360361922437,0.018035509652010083,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,journal + subfield,2019216,0.1944249489209393,0.005730627988353479
cit,last,20,0,0,"Non-English, less-established",1,1,"English, more-established",0.039583235188357956,0.0019895385012881003,19.8956869458572,4.4348944290271816e-88,0.03568381137997748,0.04348265899673843,english_last:post_gpt; post_gpt:last_cumulative_cits_top20; english_last:post_gpt:last_cumulative_cits_top20,,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,journal + subfield,2019216,0.1944249489209393,2.660936657416309e-87
cit,last,20,0,1,"Non-English, more-established",1,0,"English, less-established",-0.01313500044111933,0.0038691063560126735,-3.3948408837889037,0.0006866849637995919,-0.020718309551259178,-0.005551691330979481,english_last:post_gpt; post_gpt:last_cumulative_cits_top20,,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,journal + subfield,2019216,0.1944249489209393,0.0013733699275991838
cit,last,20,0,1,"Non-English, more-established",1,1,"English, more-established",0.015897511903137464,0.0010748164845616117,14.790908151749855,1.676760491171211e-49,0.013790910303406755,0.018004113502868173,english_last:post_gpt; english_last:post_gpt:last_cumulative_cits_top20,,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,journal + subfield,2019216,0.1944249489209393,6.707041964684844e-49
cit,last,20,1,0,"English, less-established",1,1,"English, more-established",0.029032512344256793,0.003241291488140044,8.957081598642821,3.333849780857919e-19,0.022679697764106072,0.03538532692440752,post_gpt:last_cumulative_cits_top20; english_last:post_gpt:last_cumulative_cits_top20,,ai_use_intro_discussion,english_last,last_cumulative_cits_top20,journal + subfield,2019216,0.1944249489209393,1.0001549342573757e-18
ins,first,100,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.0199246892281877,0.0015780055836734771,12.626501093744254,1.5083739759958526e-36,0.01683185511678458,0.023017523339590822,post_gpt:first_top100_ins,,ai_use_intro_discussion,english_first,first_top100_ins,journal + subfield,1999465,0.19304188577217385,4.525121927987558e-36
ins,first,100,0,0,"Non-English, less-established",1,0,"English, less-established",0.01165362190225605,0.002328112534361452,5.005609363918644,5.568558542268141e-07,0.007090605182951335,0.016216638621560767,english_first:post_gpt,,ai_use_intro_discussion,english_first,first_top100_ins,journal + subfield,1999465,0.19304188577217385,1.1137117084536282e-06
ins,first,100,0,0,"Non-English, less-established",1,1,"English, more-established",0.04077448107122781,0.001649127700724916,24.724877917764857,5.777453809068645e-135,0.037542250171899626,0.044006711970555994,post_gpt:first_top100_ins; english_first:post_gpt; english_first:post_gpt:first_top100_ins,,ai_use_intro_discussion,english_first,first_top100_ins,journal + subfield,1999465,0.19304188577217385,3.466472285441187e-134
ins,first,100,0,1,"Non-English, more-established",1,0,"English, less-established",-0.00827106732593165,0.002443681985639217,-3.384674182049146,0.0007126278875385942,-0.01306059600745384,-0.003481538644409459,english_first:post_gpt; post_gpt:first_top100_ins,,ai_use_intro_discussion,english_first,first_top100_ins,journal + subfield,1999465,0.19304188577217385,0.0007126278875385942
ins,first,100,0,1,"Non-English, more-established",1,1,"English, more-established",0.02084979184304011,0.001200510035241755,17.36744486175115,1.4556515415627713e-67,0.01849683541088736,0.02320274827519286,english_first:post_gpt:first_top100_ins; english_first:post_gpt,,ai_use_intro_discussion,english_first,first_top100_ins,journal + subfield,1999465,0.19304188577217385,7.278257707813857e-67
ins,first,100,1,0,"English, less-established",1,1,"English, more-established",0.02912085916897176,0.001885577335186227,15.444001487266323,8.279996257188681e-54,0.025425195501941746,0.032816522836001775,post_gpt:first_top100_ins; english_first:post_gpt:first_top100_ins,,ai_use_intro_discussion,english_first,first_top100_ins,journal + subfield,1999465,0.19304188577217385,3.3119985028754724e-53
ins,first,200,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.018088283224907166,0.0014852229352542946,12.178833759936621,4.030032565303454e-34,0.015177299762795884,0.020999266687018448,post_gpt:first_top200_ins,,ai_use_intro_discussion,english_first,first_top200_ins,journal + subfield,1999465,0.19343411134893984,1.2090097695910363e-33
ins,first,200,0,0,"Non-English, less-established",1,0,"English, less-established",0.01105771578012957,0.002467129105458577,4.482017481640557,7.394068497360024e-06,0.006222231588220238,0.0158931999720389,english_first:post_gpt,,ai_use_intro_discussion,english_first,first_top200_ins,journal + subfield,1999465,0.19343411134893984,1.4788136994720048e-05
ins,first,200,0,0,"Non-English, less-established",1,1,"English, more-established",0.0384174542823241,0.0017457233577468376,22.00661067622339,2.489195720416585e-107,0.03499589937416996,0.041839009190478234,english_first:post_gpt; post_gpt:first_top200_ins; english_first:post_gpt:first_top200_ins,,ai_use_intro_discussion,english_first,first_top200_ins,journal + subfield,1999465,0.19343411134893984,1.493517432249951e-106
ins,first,200,0,1,"Non-English, more-established",1,0,"English, less-established",-0.007030567444777596,0.0024230097965676337,-2.901584407432812,0.0037128074035902964,-0.011779579380237881,-0.0022815555093173116,english_first:post_gpt; post_gpt:first_top200_ins,,ai_use_intro_discussion,english_first,first_top200_ins,journal + subfield,1999465,0.19343411134893984,0.0037128074035902964
ins,first,200,0,1,"Non-English, more-established",1,1,"English, more-established",0.020329171057416936,0.0011114849759501345,18.290099729003426,9.923338299407854e-75,0.018150700535197305,0.022507641579636566,english_first:post_gpt; english_first:post_gpt:first_top200_ins,,ai_use_intro_discussion,english_first,first_top200_ins,journal + subfield,1999465,0.19343411134893984,4.961669149703927e-74
ins,first,200,1,0,"English, less-established",1,1,"English, more-established",0.02735973850219453,0.0019120362034576938,14.309215721291073,1.916625687247238e-46,0.02361221640628075,0.03110726059810831,post_gpt:first_top200_ins; english_first:post_gpt:first_top200_ins,,ai_use_intro_discussion,english_first,first_top200_ins,journal + subfield,1999465,0.19343411134893984,7.666502748988953e-46
ins,first,300,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.018499992388460687,0.001684392142498441,10.983186113074503,4.603940018707972e-28,0.015198644453321484,0.02180134032359989,post_gpt:first_top300_ins,,ai_use_intro_discussion,english_first,first_top300_ins,journal + subfield,1999465,0.19365921958744914,1.3811820056123917e-27
ins,first,300,0,0,"Non-English, less-established",1,0,"English, less-established",0.01055994242801613,0.0025505790603139182,4.140213723355998,3.469823894087452e-05,0.005560899330078837,0.015558985525953424,english_first:post_gpt,,ai_use_intro_discussion,english_first,first_top300_ins,journal + subfield,1999465,0.19365921958744914,6.939647788174904e-05
ins,first,300,0,0,"Non-English, less-established",1,1,"English, more-established",0.03735093966763297,0.0019275624736182612,19.377291360897303,1.1999903717577784e-83,0.03357298664139024,0.0411288926938757,post_gpt:first_top300_ins; english_first:post_gpt; english_first:post_gpt:first_top300_ins,,ai_use_intro_discussion,english_first,first_top300_ins,journal + subfield,1999465,0.19365921958744914,7.19994223054667e-83
ins,first,300,0,1,"Non-English, more-established",1,0,"English, less-established",-0.007940049960444557,0.002533751948915703,-3.133712423523712,0.0017260993063845302,-0.012906112526077505,-0.002973987394811608,post_gpt:first_top300_ins; english_first:post_gpt,,ai_use_intro_discussion,english_first,first_top300_ins,journal + subfield,1999465,0.19365921958744914,0.0017260993063845302
ins,first,300,0,1,"Non-English, more-established",1,1,"English, more-established",0.018850947279172282,0.0011511787215212322,16.375343747026164,2.868820448673412e-60,0.016594678445221802,0.021107216113122763,english_first:post_gpt; english_first:post_gpt:first_top300_ins,,ai_use_intro_discussion,english_first,first_top300_ins,journal + subfield,1999465,0.19365921958744914,1.4344102243367058e-59
ins,first,300,1,0,"English, less-established",1,1,"English, more-established",0.02679099723961684,0.0018520503143991049,14.465588235549173,1.9988875651220938e-47,0.02316104532583851,0.03042094915339517,post_gpt:first_top300_ins; english_first:post_gpt:first_top300_ins,,ai_use_intro_discussion,english_first,first_top300_ins,journal + subfield,1999465,0.19365921958744914,7.995550260488375e-47
ins,last,100,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.019248654988493954,0.0014653887653586087,13.135527884153962,2.0604950022368093e-39,0.016376545785041465,0.022120764191946442,post_gpt:last_top100_ins,,ai_use_intro_discussion,english_last,last_top100_ins,journal + subfield,1949124,0.1924620740950872,8.241980008947237e-39
ins,last,100,0,0,"Non-English, less-established",1,0,"English, less-established",0.011938622749743468,0.0024210605548833156,4.931154128162175,8.174520233250472e-07,0.00719343125778161,0.016683814241705328,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_top100_ins,journal + subfield,1949124,0.1924620740950872,1.6349040466500945e-06
ins,last,100,0,0,"Non-English, less-established",1,1,"English, more-established",0.03929169957844625,0.0016199804501654332,24.254428239818427,5.937773273193768e-130,0.03611659624046302,0.04246680291642948,english_last:post_gpt:last_top100_ins; post_gpt:last_top100_ins; english_last:post_gpt,,ai_use_intro_discussion,english_last,last_top100_ins,journal + subfield,1949124,0.1924620740950872,3.562663963916261e-129
ins,last,100,0,1,"Non-English, more-established",1,0,"English, less-established",-0.007310032238750486,0.00244301363913904,-2.9922191680135963,0.0027695735207987804,-0.012098250985203136,-0.0025218134922978357,post_gpt:last_top100_ins; english_last:post_gpt,,ai_use_intro_discussion,english_last,last_top100_ins,journal + subfield,1949124,0.1924620740950872,0.0027695735207987804
ins,last,100,0,1,"Non-English, more-established",1,1,"English, more-established",0.020043044589952298,0.0011462446287726848,17.485835123531118,1.8370197867923008e-68,0.01779644640008535,0.022289642779819246,english_last:post_gpt:last_top100_ins; english_last:post_gpt,,ai_use_intro_discussion,english_last,last_top100_ins,journal + subfield,1949124,0.1924620740950872,9.185098933961504e-68
ins,last,100,1,0,"English, less-established",1,1,"English, more-established",0.027353076828702784,0.0021119069278794796,12.951838202532638,2.293945202091966e-38,0.023213815311358375,0.03149233834604719,english_last:post_gpt:last_top100_ins; post_gpt:last_top100_ins,,ai_use_intro_discussion,english_last,last_top100_ins,journal + subfield,1949124,0.1924620740950872,6.881835606275897e-38
ins,last,200,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.01779890261219731,0.0013859529119608018,12.842357383567954,9.493882772549767e-38,0.015082484820485725,0.020515320403908893,post_gpt:last_top200_ins,,ai_use_intro_discussion,english_last,last_top200_ins,journal + subfield,1949124,0.19282331135362885,3.797553109019907e-37
ins,last,200,0,0,"Non-English, less-established",1,0,"English, less-established",0.011649782393849258,0.0026008826333181107,4.479164974463647,7.493560286038329e-06,0.006552146104530065,0.016747418683168452,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_top200_ins,journal + subfield,1949124,0.19282331135362885,1.4987120572076658e-05
ins,last,200,0,0,"Non-English, less-established",1,1,"English, more-established",0.03722151805053488,0.0016074818834359026,23.155171099643105,1.2894305335482566e-118,0.0340709114531999,0.04037212464786986,post_gpt:last_top200_ins; english_last:post_gpt:last_top200_ins; english_last:post_gpt,,ai_use_intro_discussion,english_last,last_top200_ins,journal + subfield,1949124,0.19282331135362885,7.7365832012895395e-118
ins,last,200,0,1,"Non-English, more-established",1,0,"English, less-established",-0.006149120218348051,0.0024711162054279296,-2.4883978361038634,0.012832009924115694,-0.010992418982600075,-0.0013058214540960268,english_last:post_gpt; post_gpt:last_top200_ins,,ai_use_intro_discussion,english_last,last_top200_ins,journal + subfield,1949124,0.19282331135362885,0.012832009924115694
ins,last,200,0,1,"Non-English, more-established",1,1,"English, more-established",0.01942261543833757,0.0010299277693170239,18.858230661376663,2.5149610238077754e-79,0.017403994103798524,0.021441236772876612,english_last:post_gpt:last_top200_ins; english_last:post_gpt,,ai_use_intro_discussion,english_last,last_top200_ins,journal + subfield,1949124,0.19282331135362885,1.2574805119038876e-78
ins,last,200,1,0,"English, less-established",1,1,"English, more-established",0.02557173565668562,0.002077415318686837,12.309399775125309,8.062051743214693e-35,0.02150007645112762,0.02964339486224362,post_gpt:last_top200_ins; english_last:post_gpt:last_top200_ins,,ai_use_intro_discussion,english_last,last_top200_ins,journal + subfield,1949124,0.19282331135362885,2.4186155229644078e-34
ins,last,300,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.018719974650804026,0.0015315216207942538,12.223121369384106,2.339271809649782e-34,0.01571824743250288,0.021721701869105173,post_gpt:last_top300_ins,,ai_use_intro_discussion,english_last,last_top300_ins,journal + subfield,1949124,0.19307149616353025,7.017815428949346e-34
ins,last,300,0,0,"Non-English, less-established",1,0,"English, less-established",0.011390439907812208,0.0027090438330520145,4.2045978617406545,2.6154675755141464e-05,0.00608081156248992,0.016700068253134494,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_top300_ins,journal + subfield,1949124,0.19307149616353025,5.230935151028293e-05
ins,last,300,0,0,"Non-English, less-established",1,1,"English, more-established",0.036507336647849505,0.0017762837865937318,20.552648694642052,7.287640803780025e-94,0.03302588439980336,0.03998878889589565,post_gpt:last_top300_ins; english_last:post_gpt; english_last:post_gpt:last_top300_ins,,ai_use_intro_discussion,english_last,last_top300_ins,journal + subfield,1949124,0.19307149616353025,4.372584482268015e-93
ins,last,300,0,1,"Non-English, more-established",1,0,"English, less-established",-0.007329534742991818,0.002576353219398449,-2.8449261878397194,0.004442171550317021,-0.012379094264466598,-0.0022799752215170374,post_gpt:last_top300_ins; english_last:post_gpt,,ai_use_intro_discussion,english_last,last_top300_ins,journal + subfield,1949124,0.19307149616353025,0.004442171550317021
ins,last,300,0,1,"Non-English, more-established",1,1,"English, more-established",0.01778736199704548,0.0010737409074198102,16.56578591178793,1.2316035740489733e-61,0.015682868489775296,0.019891855504315662,english_last:post_gpt; english_last:post_gpt:last_top300_ins,,ai_use_intro_discussion,english_last,last_top300_ins,journal + subfield,1949124,0.19307149616353025,6.158017870244867e-61
ins,last,300,1,0,"English, less-established",1,1,"English, more-established",0.025116896740037295,0.0020001855038965844,12.557283657494157,3.6256750463332243e-36,0.02119660519000089,0.0290371882900737,post_gpt:last_top300_ins; english_last:post_gpt:last_top300_ins,,ai_use_intro_discussion,english_last,last_top300_ins,journal + subfield,1949124,0.19307149616353025,1.4502700185332897e-35
pub,first,1,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.0018554908364485719,0.0018916329307641449,0.9808937063170216,0.3266451614429041,-0.0018520415798191016,0.005563023252716246,post_gpt:first_cumulative_pubs_top1,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,journal + subfield,2052933,0.1916526041585287,0.3266451614429041
pub,first,1,0,0,"Non-English, less-established",1,0,"English, less-established",0.014614950204659602,0.0021595971209929306,6.767442900618427,1.3107835402104627e-11,0.010382217626397069,0.018847682782922134,english_first:post_gpt,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,journal + subfield,2052933,0.1916526041585287,3.9323506206313884e-11
pub,first,1,0,0,"Non-English, less-established",1,1,"English, more-established",0.03299580206021959,0.0025129356622448475,13.130380755846287,2.2054481999599705e-39,0.02807053866675338,0.0379210654536858,english_first:post_gpt; english_first:post_gpt:first_cumulative_pubs_top1; post_gpt:first_cumulative_pubs_top1,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,journal + subfield,2052933,0.1916526041585287,1.3232689199759823e-38
pub,first,1,0,1,"Non-English, more-established",1,0,"English, less-established",0.01275945936821103,0.0030645281056949965,4.163596784933824,3.132731421547215e-05,0.006753094651438081,0.01876582408498398,english_first:post_gpt; post_gpt:first_cumulative_pubs_top1,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,journal + subfield,2052933,0.1916526041585287,6.26546284309443e-05
pub,first,1,0,1,"Non-English, more-established",1,1,"English, more-established",0.03114031122377102,0.0031576009017106345,9.86201619302196,6.081573480465782e-23,0.024951527178866978,0.03732909526867506,english_first:post_gpt; english_first:post_gpt:first_cumulative_pubs_top1,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,journal + subfield,2052933,0.1916526041585287,3.040786740232891e-22
pub,first,1,1,0,"English, less-established",1,1,"English, more-established",0.018380851855559988,0.0025669565215329015,7.160562207178932,8.034685949721318e-13,0.013349709523475285,0.02341199418764469,english_first:post_gpt:first_cumulative_pubs_top1; post_gpt:first_cumulative_pubs_top1,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top1,journal + subfield,2052933,0.1916526041585287,3.213874379888527e-12
pub,first,5,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.0021325356815756363,0.0011577772537232352,1.8419222477533796,0.06548652382579781,-0.00013666603784159674,0.004401737400992869,post_gpt:first_cumulative_pubs_top5,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,journal + subfield,2052933,0.1916880128557955,0.06548652382579781
pub,first,5,0,0,"Non-English, less-established",1,0,"English, less-established",0.014148694695218345,0.0021663868975522766,6.53101009390541,6.532759549224961e-11,0.009902654399436418,0.01839473499100027,english_first:post_gpt,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,journal + subfield,2052933,0.1916880128557955,1.9598278647674883e-10
pub,first,5,0,0,"Non-English, less-established",1,1,"English, more-established",0.026628455253599168,0.001769442919442815,15.049061465053803,3.501668159027761e-51,0.023160410858791843,0.030096499648406494,english_first:post_gpt; post_gpt:first_cumulative_pubs_top5; english_first:post_gpt:first_cumulative_pubs_top5,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,journal + subfield,2052933,0.1916880128557955,2.1010008954166566e-50
pub,first,5,0,1,"Non-English, more-established",1,0,"English, less-established",0.012016159013642709,0.0027682967882438217,4.340632501786643,1.4207316570752329e-05,0.006590397010166914,0.017441921017118504,english_first:post_gpt; post_gpt:first_cumulative_pubs_top5,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,journal + subfield,2052933,0.1916880128557955,2.8414633141504658e-05
pub,first,5,0,1,"Non-English, more-established",1,1,"English, more-established",0.02449591957202353,0.002184099838614978,11.215567685567589,3.419849732543346e-29,0.020215162549698427,0.028776676594348634,english_first:post_gpt; english_first:post_gpt:first_cumulative_pubs_top5,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,journal + subfield,2052933,0.1916880128557955,1.709924866271673e-28
pub,first,5,1,0,"English, less-established",1,1,"English, more-established",0.012479760558380824,0.0016028973512468767,7.785751563363026,6.930000659870891e-15,0.009338139479022296,0.015621381637739351,post_gpt:first_cumulative_pubs_top5; english_first:post_gpt:first_cumulative_pubs_top5,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top5,journal + subfield,2052933,0.1916880128557955,2.7720002639483565e-14
pub,first,10,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.0028757039711241315,0.0009409071265756186,3.0563101180773313,0.0022407935966441495,0.001031559890238849,0.004719848052009414,post_gpt:first_cumulative_pubs_top10,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,journal + subfield,2052933,0.19167173663630288,0.0022407935966441495
pub,first,10,0,0,"Non-English, less-established",1,0,"English, less-established",0.0140638294686207,0.002232964900375511,6.298276101991404,3.0097406260455666e-10,0.009687298685142627,0.018440360252098772,english_first:post_gpt,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,journal + subfield,2052933,0.19167173663630288,1.2038962504182266e-09
pub,first,10,0,0,"Non-English, less-established",1,1,"English, more-established",0.023281711034333262,0.0016398159126824652,14.197758940055818,9.458922789255064e-46,0.020067730904199953,0.02649569116446657,english_first:post_gpt; post_gpt:first_cumulative_pubs_top10; english_first:post_gpt:first_cumulative_pubs_top10,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,journal + subfield,2052933,0.19167173663630288,5.675353673553039e-45
pub,first,10,0,1,"Non-English, more-established",1,0,"English, less-established",0.011188125497496568,0.0026144852241495116,4.279284271394592,1.8749526800952395e-05,0.006063828620051395,0.01631242237494174,english_first:post_gpt; post_gpt:first_cumulative_pubs_top10,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,journal + subfield,2052933,0.19167173663630288,3.749905360190479e-05
pub,first,10,0,1,"Non-English, more-established",1,1,"English, more-established",0.02040600706320913,0.001849474989417944,11.03340525282323,2.6368782597455236e-28,0.01678110269364236,0.024030911432775897,english_first:post_gpt; english_first:post_gpt:first_cumulative_pubs_top10,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,journal + subfield,2052933,0.19167173663630288,1.3184391298727617e-27
pub,first,10,1,0,"English, less-established",1,1,"English, more-established",0.00921788156571256,0.0015257495578429885,6.041543003128402,1.5264731004537631e-09,0.0062274673829123914,0.01220829574851273,post_gpt:first_cumulative_pubs_top10; english_first:post_gpt:first_cumulative_pubs_top10,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top10,journal + subfield,2052933,0.19167173663630288,4.579419301361289e-09
pub,first,20,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.004026791705864549,0.0007498811796048244,5.369906347011677,7.877754160767369e-08,0.002557051601154682,0.005496531810574416,post_gpt:first_cumulative_pubs_top20,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top20,journal + subfield,2052933,0.19168572040526588,2.3633262482302106e-07
pub,first,20,0,0,"Non-English, less-established",1,0,"English, less-established",0.014125464531903414,0.0023423084698521376,6.030573988743297,1.6337834885996322e-09,0.0095346242903101,0.018716304773496728,english_first:post_gpt,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top20,journal + subfield,2052933,0.19168572040526588,6.535133954398529e-09
pub,first,20,0,0,"Non-English, less-established",1,1,"English, more-established",0.021596363854430423,0.0015612903157400596,13.83238186819447,1.6254770906489371e-43,0.018536291066168737,0.024656436642692108,english_first:post_gpt; english_first:post_gpt:first_cumulative_pubs_top20; post_gpt:first_cumulative_pubs_top20,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top20,journal + subfield,2052933,0.19168572040526588,9.752862543893623e-43
pub,first,20,0,1,"Non-English, more-established",1,0,"English, less-established",0.010098672826038865,0.0026857856834691983,3.7600441793235437,0.00016988335278445382,0.004834629616245943,0.015362716035831787,english_first:post_gpt; post_gpt:first_cumulative_pubs_top20,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top20,journal + subfield,2052933,0.19168572040526588,0.00016988335278445382
pub,first,20,0,1,"Non-English, more-established",1,1,"English, more-established",0.017569572148565873,0.0017473235952367415,10.055133574834722,8.720309524923453e-24,0.014144880832564818,0.02099426346456693,english_first:post_gpt; english_first:post_gpt:first_cumulative_pubs_top20,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top20,journal + subfield,2052933,0.19168572040526588,4.360154762461726e-23
pub,first,20,1,0,"English, less-established",1,1,"English, more-established",0.007470899322527006,0.0015201875461003534,4.9144589703366925,8.902796656616662e-07,0.0044913864824239905,0.010450412162630023,english_first:post_gpt:first_cumulative_pubs_top20; post_gpt:first_cumulative_pubs_top20,,ai_use_intro_discussion,english_first,first_cumulative_pubs_top20,journal + subfield,2052933,0.19168572040526588,1.7805593313233325e-06
pub,last,1,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.015108283712276084,0.0012556869945557535,12.031886750265505,2.4157618539503024e-33,0.012647182427091464,0.017569384997460705,post_gpt:last_cumulative_pubs_top1,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top1,journal + subfield,2019216,0.19158894108177416,1.2078809269751512e-32
pub,last,1,0,0,"Non-English, less-established",1,0,"English, less-established",0.01555218440354318,0.0023068082293306053,6.741862720012988,1.5636879473092773e-11,0.01103092335481458,0.020073445452271778,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top1,journal + subfield,2019216,0.19158894108177416,3.1273758946185546e-11
pub,last,1,0,0,"Non-English, less-established",1,1,"English, more-established",0.03050187139365084,0.0014946165058555656,20.407824531678518,1.424870493062619e-92,0.027572476871474835,0.03343126591582685,english_last:post_gpt:last_cumulative_pubs_top1; english_last:post_gpt; post_gpt:last_cumulative_pubs_top1,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top1,journal + subfield,2019216,0.19158894108177416,8.549222958375714e-92
pub,last,1,0,1,"Non-English, more-established",1,0,"English, less-established",0.0004439006912670962,0.00268186673433004,0.16551929504356505,0.8685352640416029,-0.004812461519355831,0.005700262901890024,english_last:post_gpt; post_gpt:last_cumulative_pubs_top1,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top1,journal + subfield,2019216,0.19158894108177416,0.8685352640416029
pub,last,1,0,1,"Non-English, more-established",1,1,"English, more-established",0.015393587681374759,0.001428992480270926,10.772336379584205,4.650477729986121e-27,0.012592813885865181,0.018194361476884337,english_last:post_gpt:last_cumulative_pubs_top1; english_last:post_gpt,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top1,journal + subfield,2019216,0.19158894108177416,1.8601910919944485e-26
pub,last,1,1,0,"English, less-established",1,1,"English, more-established",0.014949686990107663,0.00211150475278457,7.080110509054076,1.4403955153016688e-12,0.010811213721464756,0.01908816025875057,english_last:post_gpt:last_cumulative_pubs_top1; post_gpt:last_cumulative_pubs_top1,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top1,journal + subfield,2019216,0.19158894108177416,4.321186545905006e-12
pub,last,5,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.017186248318195308,0.001291676635606682,13.305379879479801,2.1539557033098335e-40,0.014654608632734344,0.019717888003656273,post_gpt:last_cumulative_pubs_top5,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top5,journal + subfield,2019216,0.19266378754296998,8.615822813239334e-40
pub,last,5,0,0,"Non-English, less-established",1,0,"English, less-established",0.015607206306418684,0.002797818705999016,5.578347972638143,2.428135546163034e-08,0.010123582407388155,0.02109083020544921,english_last:post_gpt,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top5,journal + subfield,2019216,0.19266378754296998,4.856271092326068e-08
pub,last,5,0,0,"Non-English, less-established",1,1,"English, more-established",0.03228372899545322,0.001507848080433503,21.410465294469002,1.0674167212192781e-101,0.029328401063645697,0.03523905692726074,post_gpt:last_cumulative_pubs_top5; english_last:post_gpt:last_cumulative_pubs_top5; english_last:post_gpt,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top5,journal + subfield,2019216,0.19266378754296998,6.404500327315669e-101
pub,last,5,0,1,"Non-English, more-established",1,0,"English, less-established",-0.001579042011776624,0.0030436044090229276,-0.5188065857361324,0.6038956249157421,-0.007544397036648878,0.00438631301309563,english_last:post_gpt; post_gpt:last_cumulative_pubs_top5,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top5,journal + subfield,2019216,0.19266378754296998,0.6038956249157421
pub,last,5,0,1,"Non-English, more-established",1,1,"English, more-established",0.015097480677257908,0.0011033821649706935,13.682911647986357,1.2844460056878311e-42,0.012934891372731516,0.0172600699817843,english_last:post_gpt:last_cumulative_pubs_top5; english_last:post_gpt,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top5,journal + subfield,2019216,0.19266378754296998,6.422230028439155e-42
pub,last,5,1,0,"English, less-established",1,1,"English, more-established",0.01667652268903453,0.002501846548025613,6.665685672126923,2.634325317463605e-11,0.01177299356005847,0.02158005181801059,post_gpt:last_cumulative_pubs_top5; english_last:post_gpt:last_cumulative_pubs_top5,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top5,journal + subfield,2019216,0.19266378754296998,7.902975952390816e-11
pub,last,10,0,0,"Non-English, less-established",0,1,"Non-English, more-established",0.01857242515881304,0.0014665200390091117,12.664283245227203,9.326834119100735e-37,0.015698098699748905,0.021446751617877173,post_gpt:last_cumulative_pubs_top10,,ai_use_intro_discussion,english_last,last_cumulative_pubs_top10,journal + subfield,2019216,0.1932097040354539,3.730733647640294e-36
